"patient_id","HALLMARK_HYPOXIA","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_P53_PATHWAY","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_DN"
"TCGA-A2-A0CT",-0.339336789631546,-0.425598600422719,-0.592446406099768,0.325957985260015,-0.32801175954874,-0.87737408995982,-0.733881340199141,-0.446626041759406,-0.290797768692165,0.621010850562084,-0.735403916411558,0.374044252842185
"TCGA-A2-A0CU",-0.00533501380659792,0.662646678133699,-0.204527064423209,-0.0866697026503274,0.0777790932403373,-1.51906253649642,-1.67117840911225,1.3599083429282,1.41957896989045,0.00104782079183666,-0.372243563723543,0.146048917613963
"TCGA-A2-A0CV",0.63394950079133,0.620838368302578,1.61605210230198,1.45157664432424,-0.413074306871466,0.0952682885742044,-0.117077962515483,0.151244249967456,-0.12160469350015,0.0838924884953889,0.953630279013489,0.623239727597151
"TCGA-A2-A0CW",-1.03148878326333,-0.314779019855099,-0.81472796375826,-0.838943373384337,0.505290363594552,1.30521734545273,1.57925163209132,0.480177151319827,0.654106431118056,-0.0624348856001118,-1.03216204773214,-0.00484589741267976
"TCGA-A2-A0CX",0.462153727344059,-0.265615079937707,-0.100918053235033,-0.0852333475795442,0.682396567304785,0.40685280048292,0.360068928895972,-0.905660022639595,-0.570005225296722,0.739570045958235,0.289834176522101,0.0308322925865599
"TCGA-A2-A0CY",-0.0360972108545382,-1.56184595400968,-1.24024262664451,-1.23667025503304,-0.747432731695307,-2.24287008871727,-2.12465378293116,-0.409711409383681,-0.622665799779292,-1.41605126300306,-0.920261791997798,-0.29083697999398
"TCGA-A2-A0CZ",0.32024046493123,0.600305843835866,0.389582815476028,0.256923790142801,-0.615174656225036,-0.343898655446573,-0.627381235675994,-0.117854478933273,-0.335834079042747,-0.7821327889817,0.699163474720042,0.803429811429674
"TCGA-A2-A0D0",0.592567691739936,-0.28473322401496,1.10338468251505,-0.906109863511555,0.701751967764202,0.725727698336302,0.714692813569768,-1.66683290653549,-1.23698886037588,-0.776996979544366,0.794741193632155,1.18724533010944
"TCGA-A2-A0D1",-0.111522679201695,-0.977914844293531,-1.63859924554536,-1.71479302905536,0.0599205847645298,-1.39174472790167,-1.34365759083495,-1.84158540539515,-1.71643684628608,-1.46180814053364,-0.867970123711117,-0.660306444523092
"TCGA-A2-A0D2",0.306893715929717,0.645193398111585,1.01539511040938,-0.402605577877694,1.05977762428662,0.062456281264274,-0.24298406670235,-1.07929984210505,-0.660373434105784,0.279976745081083,1.0525354530761,0.0938451517343261
